AAC Technologies Holdings Inc.,"213167 No.3 Changcao Road Hi-Tech Industrial Zone Wujin Changzhou CityJiangsu Province China"
AAC Technologies Holdings Inc.,"Lot K4-2F Que Vo Ip Bac Ninh City Bac Ninh Vietnam"
AAC Technologies Holdings Inc.,"Yuhang Rd Shuyang Economic Develop Suqian City Jiangsu Province China"
Adeka Corporation,"70 Wanjusandan 2-Ro Bongdong-Eup Wanju-Gun Jeollabuk-Do Korea"
Advantest Corp.,"140 3Samgongdan 6-Ro Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
Advantest Corp.,"Rm.1215Luneng Plaza No.18 Taigu Rd Waigaoqiao Free Trade Zone Shanghai China"
Advantest Corp.,"Shin-Marunouchi Center Building 1-6 -2 Marunouchi Chiyoda-Ku Tokyo Japan"
Air Products and Chemicals Inc.,"7201 Hamilton Boulevard Allentown PA USA"
Air Products and Chemicals Inc.,"3 Nongseo-Ro 46Beon-Gil Giheung-Gu Yongin-Si Gyunggi-Do Korea"
Alps Electric Co.,"33 (Jangduk-Dong) Hanamsandan 5 Byunro Gwangsan-Gu Gwangju Korea"
Alps Electric Co.,"1-7 Yukigaya-Otsukamachi Ota-Ku Tokyo 145-8501 Japan"
Applied Materials Inc.,"8 Upper Changi North Road 506906 Singapore"
Applied Materials Inc.,"3050 Bowers Avenul Santa Clara CA USA"
Applied Materials Inc.,"(5F Korea Design Center Bldg.Yatap-Dong ) 322 Yanghyeon-Ro Bundang-GuSeongnam-Si Gyeonggi-Do Korea"
ASM International N.V.,"(1Dong Chungnam Technopark Cheonan Valley)136 Jiksan-Ro Jiksan-EupSeobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
ASM International N.V.,"3440 E University Phoenix Drive USA"
ASM Lithography Inc.,"Suites 3704-3706 Tower Two Times Square. 1 Matheson Street Causeway Bay Hongkong"
ASM Lithography Inc.,"2650 W. Geronimo Place Chandler AZ USA"
ASM Lithography Inc.,"25 5Gil Samsung 1 Ro Hwasung-Si Gyeonggi-Do Korea"
AU Optronics Corp.,"1 Li-Hsin Rd.2Science-Based Industrial Park Hsinchu Taiwan"
Avago Technologies Ltd.,"No 1 Yishun Avenue 7 Singapore"
Biel Crystal Manufactory Ltd.,"Block A 10/F. A1-A5 Mei Hing Ind. Bldg.16-18 Hing Yip Street Kwun Tong Hongkong"
BOE Technology Group Co.,"No. 118 Jinghaiyi Rd Bda Beijing China"
Bujeon Electronics Co.,"Phuong Lieu Commune-Que Vo District -Bac Ninh Province Vietnam"
Bujeon Electronics Co.,"No 903 3/2 Street Phu Xa Commune Thai Nguyen City Thai Nguyen Province Vietnam"
BUMJIN,"B Block Jinherui Industrial Park Shanpo Vilage Lilin Town Zhongkai High-Tech ZoneHuizhou City China"
BYD Co.,"Xiangshui River Economic Developme Nt Zone Daya Bay Huizhou Guangdong China"
BYD Co.,"No.3001 Baohe Road Baolong Indust Rial Town Longgang Shenzhen China"
BYD Co.,"No2 Yadi Road The New-Type Industrial Park Xi'An National Hi-Tech IndustrialDevelopment Zone China"
BYD Co.,"Yan An RoadKui Chong Long Gang Shenzhen China"
CammSys Corp.,"Ba Thien Industrial Ba Hien Commune Binh Xuyen Distric Vinh Phuc Province Vietnam"
Canon Inc.,"30-2 Shimomaruko 3-Chome Ohta-Ku Tokyo 146-8501 Japan"
Canon Inc.,"(9F 10F) 607 Teheran-Ro Gangnam-Gu Seoul Korea"
Canon Inc.,"One Canon Park Melville New York 11747 USA"
Cirrus Logic Inc.,"7B Nightingale Way Quartermile Edinburgh UK"
Coretronic Corp.,"No.2-1.Nanke 6Th.Road Tainan Scien Ce-Based Industrial Park Tainan County Taiwan"
Corning Inc.,"One Riverfront Plaza Corning New York  USA"
Daeduck Electronics Co.,"(Jeongwang-Dong) 335 Somanggongwon-Ro Gyeonggi-Do Korea"
Daeyoung Electronics Co.,"Lot Ht-2-1 Road D2 Ho Chi Minh Hi Ho Chi Minh City Dist 9 Vietnam"
Daifuku Co.,"Komakihara Komaki Aichi Japan"
Daifuku Co.,"14 Dongtanjiseong-Ro Hwaseong-So Gyeonggi-Do Korea"
Daifuku Co.,"7406 West Detroit Street Chandler USA"
DAP Corporation,"474-22 Anseongmachum-Road Miyang-Myeon Anseong-City Kyunggi-Do Korea"
Dongjin Semichem Co.,"644 Baekbeom-Ro Seo-Gu Incheon Korea"
Dongwoo Fine-Chem Co.,"132 Yakchon-Ro Iksan-Si Jeollabuk-Do Korea"
Dongyang E&P Inc.,"76 Jinwisandanro Jinwi-Myeon Pyeongtaek-Si Gyeonggi-Do Korea"
Dongyang E&P Inc.,"Tongqiao Industrial Base Zhongkai H Igh-Tech Zone Huizhou Guangdong Province China"
Dongyang E&P Inc.,"Nhan Hoa Ward-My Hao District-Hung Yen Province Vietnam"
Doosung Tech,"Luong Son Ip Hoa Son Commune Hoa Binh Luong Son Vietnam"
Dr Enc SA de CV,"Manufacturas 622 Santa Rosa Jauregui Queretaro Mexico"
Dreamtech Co.,"No.100 Huu Nghi Road Vsip Bac Ninh Tu Son Town Bac Ninh Province Vietnam"
Edwards Limited,"96 3Gongdan 1-Ro Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
Elentec co.,"44F Quang Minh Industrial Zone Ha Noi Vietnam"
Elentec co.,"B-37 Sector-80 Phase-Ii  Noida (Up) India"
Elentec co.,"Eou Unit 57/1&2 Ecotech-I Extens Ion-I Greater Noida India"
Elentec co.,"2247 Jalan Rajawali Kampung Batu 9 Kebun Baru 42500 Telok Panglima GarangSelangor Malaysia"
EM-Tech Co.,"Yen Phong Ip Yen Phong District Bac Ninh Province Vietnam"
EM-Tech Co.,"Huaxian Road Danshan Industrial Area Chengyang District Qingdao CityShandong Province China"
Entegris Inc.,"72 Je2Gongdan 1-Gil Miyang-Myeon Anseong-Si Gyeonggi-Do Korea"
Entegris Inc.,"129 Concord Road Billerica MA USA"
Entegris Inc.,"117 Jonathan Blvd N Chaska MN USA"
Entegris Inc.,"31 Kaki Bukit Road 3 06-08/11 Tech Link Singapore"
GoerTek Inc.,"No.268 Dongfang Road Hi-Tech Indust Ry Development District Weifang Shandong China"
GoerTek Inc.,"Lot L-06 Que Vo Industrial Park Nam Son Commune Bac Ninh City Bac Ninh ProvinceVietnam"
"Hanyang ENG Co.,Ltd.","72 Yeongtong-Ro 26Beon-Gil Hwaseong-Si Gyeonggi-Do Korea"
Hitachi Ltd.,"46 2Gongdan 8-Gil Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
Hitachi Ltd.,"24-14 Nishi-Shimbashi 1-Chome Minato-Ku Tokyo Japan"
Hitachi Ltd.,"15-12 Nishi-Shimbashi 2-Chome Minato-Ku Tokyo Japan"
Hitachi Ltd.,"Grantokyo South Tower 9-2 Marunou Chi 1-ChomeChiyoda-Ku Tokyo 100- 6606 Japan"
Hitachi Ltd.,"2150 N. 1St Street Ste. 350 San Jose CA USA"
Hitachi Ltd.,"1601A Room 16FBlk.1No.18Taigu RoadWaigaoqiao Free Trade Zone 2001 31Shanghai China"
Hitachi Ltd.,"8F Young Poong Bldg. 41 Cheonggyecheon-Ro Chongro-Ku Seoul Korea"
Hitachi Ltd.,"92 Sanho-Daero Gumi-Si Gyeongsangbuk-Do 730-906 Korea"
Hitachi Ltd.,"2460 North First Street Suite 290 San Jose CA USA"
HNT Electronics Co.,"Luong Son Industrial Zone Km 36 National Road 6 Hoa Son ward Luong Son districtHoa Binh province Vietnam"
Hosiden Corp.,"Lot 1 Quang Chau Ip Viet Yen Dics Trict Bac Giang Province Vietnam"
Ibiden Co.,"15# Rongchang East Street Bda Beijing China"
Ibiden Co.,"3-200 Gama-Cho Ogaki Gifu Pref Japan"
Innolux Corp.,"No.160 Kesyue Rd. Chu-Nan Site Hs Inchu Science Park Chu-Nan Miao-LI Taiwan"
Intel Corp.,"69/F Central Plaza 18 Harbour Road Wanchai Hongkong"
Intops Co.,"Yen Phong 1Z. Yen Phong Dist. Bac Ninh Province Vietnam"
Intops Co.,"Lot I-10-2D2 Road District 9 Ho Chi Minh Vietnam"
Intops Co.,"148 Okgye 2 Gongdan-Ro Gumi-Si Gyeongsangbuk-Do Korea"
Inzi Display Co.,"7880 Airway Road Suite# B6E San Diego San Diego CA 92154 USA"
Inzi Display Co.,"Plot 220 Road 10 Amata Industrial Dong Nai Long Binh Ward Bien Hoa City Vietnam"
Jahwa Electronics Co.,"Plot 10 Khai Quang Industrial Park  Vinh Yen City Vinh Phuc Province  Vietnam"
Jiangsu Simand Electric Co.,"No.111Kangyuan Road Xiangcheng District Suzhou China"
JX Nippon Mining & Metals Corp.,"54 Hansan-Gil Cheongbuk-Myeon Pyeongtaek-Si Gyeonggi-Do Korea"
JX Nippon Mining & Metals Corp.,"125 North Price Rd Chandler USA"
JX Nippon Mining & Metals Corp.,"1008164 1-2 Otemachi 1Chome Chiyoda-Ku Tokyo Japan"
Kirin Precision Co.,"(Hanamdong) 106 287 Sonjae-Ro Gwangsan-Gu Gwangju Korea"
KLA-Tencor Corp.,"One Technology Drive Milpitas California USA"
Kyocera Corp.,"116 Beomjigi-Ro Danwon-Gu Ansan-Si Gyeonggi-Do Korea"
Kyocera Corp.,"13F Kamco Yangjae Tower 262 Kangnamdae-Ro Kangnam-Gu Seoul Korea"
Lam Research Corp.,"Avenue Edouard-Dubois 20 Neuchatel Switzerland"
Lam Research Corp.,"4F 28 Pangyo-Ro 255 Beon-Gil Bundang-Gu Seongnam-Si Gyeonggi-Do Korea"
Lam Research Corp.,"4650 Cushing Parkway Fremont CA USA"
Lens International HK Co.,"Unit A 7/F Mg Tower 133 Hoi Bun Road Kwun Tong Kowloon Hongkong"
LOT Vacuum Co.,"(Shingeonji-Dong) 68 Gongdan1-Ro Anseong-Si Gyeonggi-Do Korea"
Maxford Technology Limited,"18 Floor Chung Nam Building 1 Loc Khart Road Wanchai Hongkong"
Maxim Integrated Products Inc.,"160 Rio Robles Drive San Jose CA USA"
Mcnex Co.,"Lot Cn5 Ninh Binh City Ninh Binh Province Phuc Son Industrial Park Vietnam"
MediaTek Inc.,"#03-01 No. 1 Fusionopolis Walk Singapore"
MediaTek Inc.,"No.1 Dusing 1St Rd. Science Park Hsinchu Taiwan"
Meiko Electronics Co.,"Lot Ld4 Thach That-Quoc Oai Industrial Zone Phung Xa Commune Thach That DistHanoi Vietnam"
Micron Technology Inc.,"8000 S. Federal Way Boise Id USA"
Micron Technology Inc.,"1 North Coast Drive Singapore 757432 Singapore"
Miraenanotech Co.,"A6-1 Saida International Industrial Complex Xiqing Tianjin China"
Murata Manufacturing Co.,"22F (Gt Tower Seocho-Dong) 411 Seocho-Daero Seocho-Gu Seoul Korea"
Murata Manufacturing Co.,"The Exchange Tower No.2189 Nanjing Tianjin Heping China"
Murata Manufacturing Co.,"200 Yishun Ave 7 Singapore"
Murata Manufacturing Co.,"9380 Carroll Park Drive San Diego CA USA"
Murata Manufacturing Co.,"20 Fairbanks Suite 187 Irvine CA USA"
Namuga Co.,"Lot B9 Thuy Van Industrial Zone Thuy Van Commune Viet Tri City Phu Tho ProvinceVietnam"
New Motech Co.,"8 Hanamsandan 7Beon-Ro Gwangsan-Gu Gwangju Korea"
New Motech Co.,"7/156 Moo 4 T.Mabyangporn A.Pluakda Eng Rayong Thailnad"
Nitto Denko Corp.,"33Rd Floor Grand Front Osaka 4-20 Ofuka-Cho Kita-Ku Osaka 530-0011 Japan"
NuFlare Technology Inc.,"8-1 Shinsugita-Cho Isogo-Ku Yokohama Kanagawa Japan"
NXP Semiconductors N.V.,"NXP Semiconductors Netherlands B.V. High Tech Campus 60 Eindhoven The Netherlands"
Partron Co.,"22 Samsung 1-Ro 2-Gil Hwaseong-Si Gyeonggi-Do Korea"
"Posco Co., Ltd","158# Shenxu Road Suzhou Industrial Park China"
Powerlogics Co.,"Khai Quang Industrial Zone Khai Quang Ward Vinh Yen City Vinh Phuc Province Vietnam"
Praxair Technology Inc.,"(Teheran-RoSinhan Building16F) 512Teheran-Ro Kangnam-Gu Seoul Korea"
Praxair Technology Inc.,"7 3Gongdan 2-Ro Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
PSK Inc.,"48 Samsung 1 Ro 4-Gil Hwaseong-Si Gyeonggi-Do Korea"
Qorvo Inc.,"1 Changi Business Park Avenue1#04 Singapore"
Rohm Co.,"159-13Gasan Digital 1-Ro Geumcheon-Gu Seoul 153-803 Korea"
Samsung Display Co.,"95 Samsung 2nd Rd. Nonsuh-Dong Kiheung-Gu Yongin Gyeonggi-Do Korea"
Samsung Display Co.,"77 4Sandan 5-Gil Cheonan-Si Seobuk-Gu Chungcheongnam-Do Korea"
Samsung Display Co.,"Yen Phong I Industrial Zone Bac Ninh Province Yen Phong District Vietnam"
Samsung Electro-Mechanics Co.,"(Maetan-Dong) 150 Maeyeong-Ro Yeongtong-Gu Suwon-Si Gyeonggi-Do Korea"
Samsung Electro-Mechanics Co.,"Yen Binh Industrial Zone Dong Tien Ward Pho Yen Town Thai Nguyen Province Vietnam"
Samsung Electro-Mechanics Co.,"14F Tower A Scc Junction Of Hou Hai Blvd And Haide 1St Rd. Nanshan DistrictShenzhen Guangdong China"
Samsung Electro-Mechanics Co.,"788 Nanhe Rd Kunshan Et Development Jiangsu Province China"
Samsung Electro-Mechanics Co.,"1 Weishan Road Xiqing Mecro-Electro Nics Industrial Park Xiqing Dist Tianjin China"
Samsung Electro-Mechanics Co.,"No.80 Xiaqing RoadThe West Zone Of Teda Tianjin China"
Samsung Electro-Mechanics Co.,"Wellgrow Industrial Estate 93 Moo 5 T.Bangsamak A.Bangpakong ChachoengsaoThailand"
Samsung Electro-Mechanics Co.,"Semphil. Chip Block 5 Barrio Batino Calamba Laguna Philippines"
Samsung SDI Co.,"Yen Phong I - I.P Yen Trung Commune Yen Phong Dist Bac Ninh Province Vietnam"
Samsung SDI Co.,"Gongse-Dong 150-20 Gongse-Ro Giheung-Gu Yongin-Si Gyeonggi-Do Korea"
Samsung SDI Co.,"56 Gosan-Ro Uiwang-Si 16073 Gyeonggi-Do Korea"
SI Flex Co.,"Lot A Quang Chau Industrial Park Bac Giang Province. Vietyen District Vietnam"
Siltronic Corp.,"12 Tampines Industrial Ave 5 Singapore"
Siltronic Corp.,"7200 Nw Front Street Portland OR USA"
SMART Modular Technologies Inc.,"Av. Tegula 888 Edificio Cristal - CEA Ponte Alta Atibaia Sao Paulo Brazil"
"Soulbrain Co.,Ltd.", "34 Pangyo-Ro 255Beon-Gil Bundang-Gu Seongnam-Si Gyeonggi-Do Korea"
STMicroelectronics N.V.,"5A Serangoon North Avenue 5 Singapore"
Sumco Corp.,"Seavans North 1-2-1 Shibaura Minato-Ku Tokyo Japan"
Sumco Corp.,"19801 N. Tatum Blvd Phoenix Arizona USA"
Sung Woo Electronics Co.,"Thuan Thanh 3 Industrial Zone Than H Khuong Commune Thuan Thanh DistrictBac Ninh Province Vietnam"
Synaptics Inc.,"1251 Mckay Dr. San Jose CA USA"
Taiwan PCB Techvest Co.,"No.12 Kung Yeh 2Nd.Rd . Pin Chen Tao Yuan Hsien Taiwan"
Taiyo Nippon Sanso Corp.,"#1189 Bao-8 Road Zong He Bao Shui Xi'An Shaanxi China"
Taiyo Nippon Sanso Corp.,"94 Eumbongmyeon-Ro Eumbong-Myeon Asan-Si Chungcheongnam-Do Korea"
Taiyo Nippon Sanso Corp.,"150 Allen Road Basking Ridge NJ USA"
Taiyo Nippon Sanso Corp.,"3F No.2 Bldg. Baowu Tower 1859 Expo Boulevard Shanghai Pudong China"
Taiyo Yuden Co.,"3 International Business Park Nordi C European Centre #06-28 Singapore"
Taiyo Yuden Co.,"43 Jayumuyeok 3-Gil Masanhoewon-Gu Changwon-Si Gyeongsangnam-Do Korea"
Taiyo Yuden Co.,"Unit 2801-08 The Metropolis Tower 10 Metropolis Drive Hunghom Kowloon Hongkong"
Taiyo Yuden Co.,"B2B 2nd FloorBuilding3 No.258 Xin Ling Road China(Shanghai) Pilot Free Trade ZoneShanghai China"
Taiyo Yuden Co.,"440 Stevens Ave. Suite 300 Solana San Diego CA USA"
Taiyo Yuden Co.,"Furth Nordring 23 Germany"
Taiyo Yuden Co.,"2-7-19 Kyobashi Chuo-Ku Tokyo Japan"
TDK Corp.,"3505 Wharf Cable Tv Tower 9 Hoi Sh Ing Road Tsuen Wan N.T. Hongkong"
TDK Corp.,"No.1 Xingang Road Zhangwan Town Jiaocheng City Ningde Fujian Province Prc. China"
TDK Corp.,"11 North Buona Vista Drive #13-08 The Metropolis Tower 2 Singapore"
TDK Corp.,"St.Martin Str. 53 Munich Germany"
TDK Corp.,"8F Songnam Building Seocho-Dong Seocho-Gu Seoul Korea"
TDK Corp.,"Nilai Industrial Estate 71800 Nilai Negeri Sembilan Malaysia"
TES Co.,"2374-36 Jungbu-Daero Yangji-Myeon Cheoin-Gu Yongin-Si Gyeonggi-Do Korea"
Texas Instruments Inc.,"3-6 World Shipping Centre Harbour City 7 Canton Road Hongkong"
The Dow Chemical Company,"412 Teheran-Ro Gangnam-Gu Seoul Korea"
The Dow Chemical Company,"(Backseok-Dong)56 3Gongdan 1-Ro Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
The Dow Chemical Company,"112 Seonggeo-Gil Seonggeo-Eup Seobuk-Gu Cheonan-Si Chungcheongnam-Do Korea"
The Dow Chemical Company,"4F No.6 Lane 280 Zhongshan North Road Taiwan"
The Dow Chemical Company,"PO Box 60896 Charlotte NC USA"
The Dow Chemical Company,"451 Bellevue Road Newark DE USA"
The Dow Chemical Company,"Ul. Strefowa 16 Dzierzoniow Polska"
The Dow Chemical Company,"14F 412 Teheran-Ro Gangnam-Gu Seoul Korea"
The Dow Chemical Company,"Bachtobe Ietrasse 3 8810 Horgen Horgen Switzerland"
Tokyo Electron Ltd.,"Akasaka Biz Tower 3-1 Akasaka 5-Chome Minato-Ku Tokyo 107-6325 Japan"
Tokyo Electron Ltd.,"51 Jangangongdan 6-Gil Jangan-Myeon Hwaseong-Si Gyeonggi-Do Korea"
Tokyo Electron Ltd.,"2400 Grove Blvd. Austin TX USA"
Tokyo Electron Ltd.,"1F No.126 Hedan Rd. Pudong Shang Hai 200131 China"
Toshiba Corp.,"517 Yeongdong-Daero Gangnam-Gu Seoul Korea"
Toshiba Corp.,"20 Pasir Panjang Road #12-25/28 Mapletree Business City Singapore"
Toshiba Corp.,"2570-1 Urasuda Kamo-Shi Nigata Japan"
Toshiba Corp.,"20 Pasir Panjang Road #12-25/28 Mapletree Business City Singapore"
Toshiba Corp.,"72-34 Horikawa-Cho Saiwai-Ku Kaw Asaki-Shi Kanagawa Japan"
Tripod Technology Corp.,"No.7 Middle Section Mianzhou Aven Xiantao Hubei China"
UIL Co.,"Lot F1 Que Vo Expanded Industrial Zone Phuonglieu Quevo Bacninh Vietnam"
"ULVAC, Inc.", "5 Hansan-Gil Cheongbuk-Eup Pyeongtaek-Si Gyeonggi-Do Korea"
Versum Materials Inc.,"(Singil-Dong) 283 Haebong-Ro Danwon-Gu Ansan-Si Gyeonggi-Do Korea"
Versum Materials Inc.,"7201 Hamilton Blvd. Allentown USA"
WiSol Co.,"D1-1 D1-3 International Industrial City Xeda Tianjin China"
WiSol Co.,"No.26 Street 05 Vsip Bac Ninh Industrial Zone Tu Son Town Bac Ninh Province Vietnam"
Wonik Materials Co.,"30 Yangcheong 3-Gil Yangcheong-Ri Ochang-Eup Cheongwon-Gu Cheongju-SiChungcheongbuk-Do Korea"
Wonik IPS Co.,"75 Jinwisandan-Ro Jinwi-Myeon Pyeongtaek-Si Gyeonggi-Do Korea"
